product_id,month_start,inventory_units
1098,2025-07-01,7901
1098,2025-08-01,7901
1098,2025-09-01,7901
1098,2025-10-01,7901
1099,2021-01-01,11848
1099,2021-02-01,11848
1099,2021-03-01,11848
1099,2021-04-01,11848
1099,2021-05-01,11848
1099,2021-06-01,11848
1099,2021-07-01,11848
1099,2021-08-01,11848
1099,2021-09-01,11848
1099,2021-10-01,11848
1099,2021-11-01,11848
1099,2021-12-01,11848
1099,2022-01-01,11848
1099,2022-02-01,11848
1099,2022-03-01,11848
1099,2022-04-01,11848
1099,2022-05-01,11848
1099,2022-06-01,11848
1099,2022-07-01,11848
1099,2022-08-01,11848
1099,2022-09-01,11848
1099,2022-10-01,11848
1099,2022-11-01,11848
1099,2022-12-01,11848
1099,2023-01-01,11848
1099,2023-02-01,11848
1099,2023-03-01,11848
1099,2023-04-01,11848
1099,2023-05-01,11848
1099,2023-06-01,11848
1099,2023-07-01,11848
1099,2023-08-01,11848
1099,2023-09-01,11848
1099,2023-10-01,11848
1099,2023-11-01,11848
1099,2023-12-01,11848
1099,2024-01-01,11848
1099,2024-02-01,11848
1099,2024-03-01,11848
1099,2024-04-01,11848
1099,2024-05-01,11848
1099,2024-06-01,11848
1099,2024-07-01,11848
1099,2024-08-01,11848
1099,2024-09-01,11848
1099,2024-10-01,11848
1099,2024-11-01,11848
1099,2024-12-01,11848
1099,2025-01-01,11848
1099,2025-02-01,11848
1099,2025-03-01,11848
1099,2025-04-01,11848
1099,2025-05-01,11848
1099,2025-06-01,11848
1099,2025-07-01,11848
1099,2025-08-01,11848
1099,2025-09-01,11848
1099,2025-10-01,11848
1101,2021-01-01,12459
1101,2021-02-01,12459
1101,2021-03-01,12459
1101,2021-04-01,12459
1101,2021-05-01,12459
1101,2021-06-01,12459
1101,2021-07-01,12459
1101,2021-08-01,12459
1101,2021-09-01,12459
1101,2021-10-01,12459
1101,2021-11-01,12459
1101,2021-12-01,12459
1101,2022-01-01,12459
1101,2022-02-01,12459
1101,2022-03-01,12459
1101,2022-04-01,12459
1101,2022-05-01,12459
1101,2022-06-01,12459
1101,2022-07-01,12459
1101,2022-08-01,12459
1101,2022-09-01,12459
1101,2022-10-01,12459
1101,2022-11-01,12459
1101,2022-12-01,12459
1101,2023-01-01,12459
1101,2023-02-01,12459
1101,2023-03-01,12459
1101,2023-04-01,12459
1101,2023-05-01,12459
1101,2023-06-01,12459
1101,2023-07-01,12459
1101,2023-08-01,12459
1101,2023-09-01,12459
1101,2023-10-01,12459
1101,2023-11-01,12459
1101,2023-12-01,12459
1101,2024-01-01,12459
1101,2024-02-01,12459
1101,2024-03-01,12459
1101,2024-04-01,12459
1101,2024-05-01,12459
1101,2024-06-01,12459
1101,2024-07-01,12459
1101,2024-08-01,12459
1101,2024-09-01,12459
1101,2024-10-01,12459
1101,2024-11-01,12459
1101,2024-12-01,12459
1101,2025-01-01,12459
1101,2025-02-01,12459
1101,2025-03-01,12459
1101,2025-04-01,12459
1101,2025-05-01,12459
1101,2025-06-01,12459
1101,2025-07-01,12459
1101,2025-08-01,12459
1101,2025-09-01,12459
1101,2025-10-01,12459
1102,2021-01-01,13723
1102,2021-02-01,13723
1102,2021-03-01,13723
1102,2021-04-01,13723
1102,2021-05-01,13723
1102,2021-06-01,13723
1102,2021-07-01,13723
1102,2021-08-01,13723
1102,2021-09-01,13723
1102,2021-10-01,13723
1102,2021-11-01,13723
1102,2021-12-01,13723
1102,2022-01-01,13723
1102,2022-02-01,13723
1102,2022-03-01,13723
1102,2022-04-01,13723
1102,2022-05-01,13723
1102,2022-06-01,13723
1102,2022-07-01,13723
1102,2022-08-01,13723
1102,2022-09-01,13723
1102,2022-10-01,13723
1102,2022-11-01,13723
1102,2022-12-01,13723
1102,2023-01-01,13723
1102,2023-02-01,13723
1102,2023-03-01,13723
1102,2023-04-01,13723
1102,2023-05-01,13723
1102,2023-06-01,13723
1102,2023-07-01,13723
1102,2023-08-01,13723
1102,2023-09-01,13723
1102,2023-10-01,13723
1102,2023-11-01,13723
1102,2023-12-01,13723
1102,2024-01-01,13723
1102,2024-02-01,13723
1102,2024-03-01,13723
1102,2024-04-01,13723
1102,2024-05-01,13723
1102,2024-06-01,13723
1102,2024-07-01,13723
1102,2024-08-01,13723
1102,2024-09-01,13723
1102,2024-10-01,13723
1102,2024-11-01,13723
1102,2024-12-01,13723
1102,2025-01-01,13723
1102,2025-02-01,13723
1102,2025-03-01,13723
1102,2025-04-01,13723
1102,2025-05-01,13723
1102,2025-06-01,13723
1102,2025-07-01,13723
1102,2025-08-01,13723
1102,2025-09-01,13723
1102,2025-10-01,13723
1103,2021-01-01,13273
1103,2021-02-01,13273
1103,2021-03-01,13273
1103,2021-04-01,13273
1103,2021-05-01,13273
1103,2021-06-01,13273
1103,2021-07-01,13273
1103,2021-08-01,13273
1103,2021-09-01,13273
1103,2021-10-01,13273
1103,2021-11-01,13273
1103,2021-12-01,13273
1103,2022-01-01,13273
1103,2022-02-01,13273
1103,2022-03-01,13273
1103,2022-04-01,13273
1103,2022-05-01,13273
1103,2022-06-01,13273
1103,2022-07-01,13273
1103,2022-08-01,13273
1103,2022-09-01,13273
1103,2022-10-01,13273
1103,2022-11-01,13273
1103,2022-12-01,13273
1103,2023-01-01,13273
1103,2023-02-01,13273
1103,2023-03-01,13273
1103,2023-04-01,13273
1103,2023-05-01,13273
1103,2023-06-01,13273
1103,2023-07-01,13273
1103,2023-08-01,13273
1103,2023-09-01,13273
1103,2023-10-01,13273
1103,2023-11-01,13273
1103,2023-12-01,13273
1103,2024-01-01,13273
1103,2024-02-01,13273
1103,2024-03-01,13273
1103,2024-04-01,13273
1103,2024-05-01,13273
1103,2024-06-01,13273
1103,2024-07-01,13273
1103,2024-08-01,13273
1103,2024-09-01,13273
1103,2024-10-01,13273
1103,2024-11-01,13273
1103,2024-12-01,13273
1103,2025-01-01,13273
1103,2025-02-01,13273
1103,2025-03-01,13273
1103,2025-04-01,13273
1103,2025-05-01,13273
1103,2025-06-01,13273
1103,2025-07-01,13273
1103,2025-08-01,13273
1103,2025-09-01,13273
1103,2025-10-01,13273
1104,2021-01-01,17759
1104,2021-02-01,17759
1104,2021-03-01,17759
1104,2021-04-01,17759
1104,2021-05-01,17759
1104,2021-06-01,17759
1104,2021-07-01,17759
1104,2021-08-01,17759
1104,2021-09-01,17759
1104,2021-10-01,17759
1104,2021-11-01,17759
1104,2021-12-01,17759
1104,2022-01-01,17759
1104,2022-02-01,17759
1104,2022-03-01,17759
1104,2022-04-01,17759
1104,2022-05-01,17759
1104,2022-06-01,17759
1104,2022-07-01,17759
1104,2022-08-01,17759
1104,2022-09-01,17759
1104,2022-10-01,17759
1104,2022-11-01,17759
1104,2022-12-01,17759
1104,2023-01-01,17759
1104,2023-02-01,17759
1104,2023-03-01,17759
1104,2023-04-01,17759
1104,2023-05-01,17759
1104,2023-06-01,17759
1104,2023-07-01,17759
1104,2023-08-01,17759
1104,2023-09-01,17759
1104,2023-10-01,17759
1104,2023-11-01,17759
1104,2023-12-01,17759
1104,2024-01-01,17759
1104,2024-02-01,17759
1104,2024-03-01,17759
1104,2024-04-01,17759
1104,2024-05-01,17759
1104,2024-06-01,17759
1104,2024-07-01,17759
1104,2024-08-01,17759
1104,2024-09-01,17759
1104,2024-10-01,17759
1104,2024-11-01,17759
1104,2024-12-01,17759
1104,2025-01-01,17759
1104,2025-02-01,17759
1104,2025-03-01,17759
1104,2025-04-01,17759
1104,2025-05-01,17759
1104,2025-06-01,17759
1104,2025-07-01,17759
1104,2025-08-01,17759
1104,2025-09-01,17759
1104,2025-10-01,17759
1106,2021-01-01,14983
1106,2021-02-01,14983
1106,2021-03-01,14983
1106,2021-04-01,14983
1106,2021-05-01,14983
1106,2021-06-01,14983
1106,2021-07-01,14983
1106,2021-08-01,14983
1106,2021-09-01,14983
1106,2021-10-01,14983
1106,2021-11-01,14983
1106,2021-12-01,14983
1106,2022-01-01,14983
1106,2022-02-01,14983
1106,2022-03-01,14983
1106,2022-04-01,14983
1106,2022-05-01,14983
1106,2022-06-01,14983
1106,2022-07-01,14983
1106,2022-08-01,14983
1106,2022-09-01,14983
1106,2022-10-01,14983
1106,2022-11-01,14983
1106,2022-12-01,14983
1106,2023-01-01,14983
1106,2023-02-01,14983
1106,2023-03-01,14983
1106,2023-04-01,14983
1106,2023-05-01,14983
1106,2023-06-01,14983
1106,2023-07-01,14983
1106,2023-08-01,14983
1106,2023-09-01,14983
1106,2023-10-01,14983
1106,2023-11-01,14983
1106,2023-12-01,14983
1106,2024-01-01,14983
1106,2024-02-01,14983
1106,2024-03-01,14983
1106,2024-04-01,14983
1106,2024-05-01,14983
1106,2024-06-01,14983
1106,2024-07-01,14983
1106,2024-08-01,14983
1106,2024-09-01,14983
1106,2024-10-01,14983
1106,2024-11-01,14983
1106,2024-12-01,14983
1106,2025-01-01,14983
1106,2025-02-01,14983
1106,2025-03-01,14983
1106,2025-04-01,14983
1106,2025-05-01,14983
1106,2025-06-01,14983
1106,2025-07-01,14983
1106,2025-08-01,14983
1106,2025-09-01,14983
1106,2025-10-01,14983
1107,2021-01-01,8265
1107,2021-02-01,8265
1107,2021-03-01,8265
1107,2021-04-01,8265
1107,2021-05-01,8265
1107,2021-06-01,8265
1107,2021-07-01,8265
1107,2021-08-01,8265
1107,2021-09-01,8265
1107,2021-10-01,8265
1107,2021-11-01,8265
1107,2021-12-01,8265
1107,2022-01-01,8265
1107,2022-02-01,8265
1107,2022-03-01,8265
1107,2022-04-01,8265
1107,2022-05-01,8265
1107,2022-06-01,8265
1107,2022-07-01,8265
1107,2022-08-01,8265
1107,2022-09-01,8265
1107,2022-10-01,8265
1107,2022-11-01,8265
1107,2022-12-01,8265
1107,2023-01-01,8265
1107,2023-02-01,8265
1107,2023-03-01,8265
1107,2023-04-01,8265
1107,2023-05-01,8265
1107,2023-06-01,8265
1107,2023-07-01,8265
1107,2023-08-01,8265
1107,2023-09-01,8265
1107,2023-10-01,8265
1107,2023-11-01,8265
1107,2023-12-01,8265
1107,2024-01-01,8265
1107,2024-02-01,8265
1107,2024-03-01,8265
1107,2024-04-01,8265
1107,2024-05-01,8265
1107,2024-06-01,8265
1107,2024-07-01,8265
1107,2024-08-01,8265
1107,2024-09-01,8265
1107,2024-10-01,8265
1107,2024-11-01,8265
1107,2024-12-01,8265
1107,2025-01-01,8265
1107,2025-02-01,8265
1107,2025-03-01,8265
1107,2025-04-01,8265
1107,2025-05-01,8265
1107,2025-06-01,8265
1107,2025-07-01,8265
1107,2025-08-01,8265
1107,2025-09-01,8265
1107,2025-10-01,8265
1108,2021-01-01,13082
1108,2021-02-01,13082
1108,2021-03-01,13082
1108,2021-04-01,13082
1108,2021-05-01,13082
1108,2021-06-01,13082
1108,2021-07-01,13082
1108,2021-08-01,13082
1108,2021-09-01,13082
1108,2021-10-01,13082
1108,2021-11-01,13082
1108,2021-12-01,13082
1108,2022-01-01,13082
1108,2022-02-01,13082
1108,2022-03-01,13082
1108,2022-04-01,13082
1108,2022-05-01,13082
1108,2022-06-01,13082
1108,2022-07-01,13082
1108,2022-08-01,13082
1108,2022-09-01,13082
1108,2022-10-01,13082
1108,2022-11-01,13082
1108,2022-12-01,13082
1108,2023-01-01,13082
1108,2023-02-01,13082
1108,2023-03-01,13082
1108,2023-04-01,13082
1108,2023-05-01,13082
1108,2023-06-01,13082
1108,2023-07-01,13082
1108,2023-08-01,13082
1108,2023-09-01,13082
1108,2023-10-01,13082
1108,2023-11-01,13082
1108,2023-12-01,13082
1108,2024-01-01,13082
1108,2024-02-01,13082
1108,2024-03-01,13082
1108,2024-04-01,13082
1108,2024-05-01,13082
1108,2024-06-01,13082
1108,2024-07-01,13082
1108,2024-08-01,13082
1108,2024-09-01,13082
1108,2024-10-01,13082
1108,2024-11-01,13082
1108,2024-12-01,13082
1108,2025-01-01,13082
1108,2025-02-01,13082
1108,2025-03-01,13082
1108,2025-04-01,13082
1108,2025-05-01,13082
1108,2025-06-01,13082
1108,2025-07-01,13082
1108,2025-08-01,13082
1108,2025-09-01,13082
1108,2025-10-01,13082
1109,2021-01-01,7810
1109,2021-02-01,7810
1109,2021-03-01,7810
1109,2021-04-01,7810
1109,2021-05-01,7810
1109,2021-06-01,7810
1109,2021-07-01,7810
1109,2021-08-01,7810
1109,2021-09-01,7810
1109,2021-10-01,7810
1109,2021-11-01,7810
1109,2021-12-01,7810
1109,2022-01-01,7810
1109,2022-02-01,7810
1109,2022-03-01,7810
1109,2022-04-01,7810
1109,2022-05-01,7810
1109,2022-06-01,7810
1109,2022-07-01,7810
1109,2022-08-01,7810
1109,2022-09-01,7810
1109,2022-10-01,7810
1109,2022-11-01,7810
1109,2022-12-01,7810
1109,2023-01-01,7810
1109,2023-02-01,7810
1109,2023-03-01,7810
1109,2023-04-01,7810
1109,2023-05-01,7810
1109,2023-06-01,7810
1109,2023-07-01,7810
1109,2023-08-01,7810
1109,2023-09-01,7810
1109,2023-10-01,7810
1109,2023-11-01,7810
1109,2023-12-01,7810
1109,2024-01-01,7810
1109,2024-02-01,7810
1109,2024-03-01,7810
1109,2024-04-01,7810
1109,2024-05-01,7810
1109,2024-06-01,7810
1109,2024-07-01,7810
1109,2024-08-01,7810
1109,2024-09-01,7810
1109,2024-10-01,7810
1109,2024-11-01,7810
1109,2024-12-01,7810
1109,2025-01-01,7810
1109,2025-02-01,7810
1109,2025-03-01,7810
1109,2025-04-01,7810
1109,2025-05-01,7810
1109,2025-06-01,7810
1109,2025-07-01,7810
1109,2025-08-01,7810
1109,2025-09-01,7810
1109,2025-10-01,7810
1111,2021-01-01,13442
1111,2021-02-01,13442
1111,2021-03-01,13442
1111,2021-04-01,13442
1111,2021-05-01,13442
1111,2021-06-01,13442
1111,2021-07-01,13442
1111,2021-08-01,13442
1111,2021-09-01,13442
1111,2021-10-01,13442
1111,2021-11-01,13442
1111,2021-12-01,13442
1111,2022-01-01,13442
1111,2022-02-01,13442
1111,2022-03-01,13442
1111,2022-04-01,13442
1111,2022-05-01,13442
1111,2022-06-01,13442
1111,2022-07-01,13442
1111,2022-08-01,13442
1111,2022-09-01,13442
1111,2022-10-01,13442
1111,2022-11-01,13442
1111,2022-12-01,13442
1111,2023-01-01,13442
1111,2023-02-01,13442
1111,2023-03-01,13442
1111,2023-04-01,13442
1111,2023-05-01,13442
1111,2023-06-01,13442
1111,2023-07-01,13442
1111,2023-08-01,13442
1111,2023-09-01,13442
1111,2023-10-01,13442
1111,2023-11-01,13442
1111,2023-12-01,13442
1111,2024-01-01,13442
1111,2024-02-01,13442
1111,2024-03-01,13442
1111,2024-04-01,13442
1111,2024-05-01,13442
1111,2024-06-01,13442
1111,2024-07-01,13442
1111,2024-08-01,13442
1111,2024-09-01,13442
1111,2024-10-01,13442
1111,2024-11-01,13442
1111,2024-12-01,13442
1111,2025-01-01,13442
1111,2025-02-01,13442
1111,2025-03-01,13442
1111,2025-04-01,13442
1111,2025-05-01,13442
1111,2025-06-01,13442
1111,2025-07-01,13442
1111,2025-08-01,13442
1111,2025-09-01,13442
1111,2025-10-01,13442
1114,2021-01-01,8278
1114,2021-02-01,8278
1114,2021-03-01,8278
1114,2021-04-01,8278
1114,2021-05-01,8278
1114,2021-06-01,8278
1114,2021-07-01,8278
1114,2021-08-01,8278
1114,2021-09-01,8278
1114,2021-10-01,8278
1114,2021-11-01,8278
1114,2021-12-01,8278
1114,2022-01-01,8278
1114,2022-02-01,8278
1114,2022-03-01,8278
1114,2022-04-01,8278
1114,2022-05-01,8278
1114,2022-06-01,8278
1114,2022-07-01,8278
1114,2022-08-01,8278
1114,2022-09-01,8278
1114,2022-10-01,8278
1114,2022-11-01,8278
1114,2022-12-01,8278
1114,2023-01-01,8278
1114,2023-02-01,8278
1114,2023-03-01,8278
1114,2023-04-01,8278
1114,2023-05-01,8278
1114,2023-06-01,8278
1114,2023-07-01,8278
1114,2023-08-01,8278
1114,2023-09-01,8278
1114,2023-10-01,8278
1114,2023-11-01,8278
1114,2023-12-01,8278
1114,2024-01-01,8278
1114,2024-02-01,8278
1114,2024-03-01,8278
1114,2024-04-01,8278
1114,2024-05-01,8278
1114,2024-06-01,8278
1114,2024-07-01,8278
1114,2024-08-01,8278
1114,2024-09-01,8278
1114,2024-10-01,8278
1114,2024-11-01,8278
1114,2024-12-01,8278
1114,2025-01-01,8278
1114,2025-02-01,8278
1114,2025-03-01,8278
1114,2025-04-01,8278
1114,2025-05-01,8278
1114,2025-06-01,8278
1114,2025-07-01,8278
1114,2025-08-01,8278
1114,2025-09-01,8278
1114,2025-10-01,8278
1115,2021-01-01,10763
1115,2021-02-01,10763
1115,2021-03-01,10763
1115,2021-04-01,10763
1115,2021-05-01,10763
1115,2021-06-01,10763
1115,2021-07-01,10763
1115,2021-08-01,10763
1115,2021-09-01,10763
1115,2021-10-01,10763
1115,2021-11-01,10763
1115,2021-12-01,10763
1115,2022-01-01,10763
1115,2022-02-01,10763
1115,2022-03-01,10763
1115,2022-04-01,10763
1115,2022-05-01,10763
1115,2022-06-01,10763
1115,2022-07-01,10763
1115,2022-08-01,10763
1115,2022-09-01,10763
1115,2022-10-01,10763
1115,2022-11-01,10763
1115,2022-12-01,10763
1115,2023-01-01,10763
1115,2023-02-01,10763
1115,2023-03-01,10763
1115,2023-04-01,10763
1115,2023-05-01,10763
1115,2023-06-01,10763
1115,2023-07-01,10763
1115,2023-08-01,10763
1115,2023-09-01,10763
1115,2023-10-01,10763
1115,2023-11-01,10763
1115,2023-12-01,10763
1115,2024-01-01,10763
1115,2024-02-01,10763
1115,2024-03-01,10763
1115,2024-04-01,10763
1115,2024-05-01,10763
1115,2024-06-01,10763
1115,2024-07-01,10763
1115,2024-08-01,10763
1115,2024-09-01,10763
1115,2024-10-01,10763
1115,2024-11-01,10763
1115,2024-12-01,10763
1115,2025-01-01,10763
1115,2025-02-01,10763
1115,2025-03-01,10763
1115,2025-04-01,10763
1115,2025-05-01,10763
1115,2025-06-01,10763
1115,2025-07-01,10763
1115,2025-08-01,10763
1115,2025-09-01,10763
1115,2025-10-01,10763
1117,2021-01-01,12283
1117,2021-02-01,12283
1117,2021-03-01,12283
1117,2021-04-01,12283
1117,2021-05-01,12283
1117,2021-06-01,12283
1117,2021-07-01,12283
1117,2021-08-01,12283
1117,2021-09-01,12283
1117,2021-10-01,12283
1117,2021-11-01,12283
1117,2021-12-01,12283
1117,2022-01-01,12283
1117,2022-02-01,12283
1117,2022-03-01,12283
1117,2022-04-01,12283
1117,2022-05-01,12283
1117,2022-06-01,12283
1117,2022-07-01,12283
1117,2022-08-01,12283
1117,2022-09-01,12283
1117,2022-10-01,12283
1117,2022-11-01,12283
1117,2022-12-01,12283
1117,2023-01-01,12283
1117,2023-02-01,12283
1117,2023-03-01,12283
1117,2023-04-01,12283
1117,2023-05-01,12283
1117,2023-06-01,12283
1117,2023-07-01,12283
1117,2023-08-01,12283
1117,2023-09-01,12283
1117,2023-10-01,12283
1117,2023-11-01,12283
1117,2023-12-01,12283
1117,2024-01-01,12283
1117,2024-02-01,12283
1117,2024-03-01,12283
1117,2024-04-01,12283
1117,2024-05-01,12283
1117,2024-06-01,12283
1117,2024-07-01,12283
1117,2024-08-01,12283
1117,2024-09-01,12283
1117,2024-10-01,12283
1117,2024-11-01,12283
1117,2024-12-01,12283
1117,2025-01-01,12283
1117,2025-02-01,12283
1117,2025-03-01,12283
1117,2025-04-01,12283
1117,2025-05-01,12283
1117,2025-06-01,12283
1117,2025-07-01,12283
1117,2025-08-01,12283
1117,2025-09-01,12283
1117,2025-10-01,12283
1118,2021-01-01,11853
1118,2021-02-01,11853
1118,2021-03-01,11853
1118,2021-04-01,11853
1118,2021-05-01,11853
1118,2021-06-01,11853
1118,2021-07-01,11853
1118,2021-08-01,11853
1118,2021-09-01,11853
1118,2021-10-01,11853
1118,2021-11-01,11853
1118,2021-12-01,11853
1118,2022-01-01,11853
1118,2022-02-01,11853
1118,2022-03-01,11853
1118,2022-04-01,11853
1118,2022-05-01,11853
1118,2022-06-01,11853
1118,2022-07-01,11853
1118,2022-08-01,11853
1118,2022-09-01,11853
1118,2022-10-01,11853
1118,2022-11-01,11853
1118,2022-12-01,11853
1118,2023-01-01,11853
1118,2023-02-01,11853
1118,2023-03-01,11853
1118,2023-04-01,11853
1118,2023-05-01,11853
1118,2023-06-01,11853
1118,2023-07-01,11853
1118,2023-08-01,11853
1118,2023-09-01,11853
1118,2023-10-01,11853
1118,2023-11-01,11853
1118,2023-12-01,11853
1118,2024-01-01,11853
1118,2024-02-01,11853
1118,2024-03-01,11853
1118,2024-04-01,11853
1118,2024-05-01,11853
1118,2024-06-01,11853
1118,2024-07-01,11853
1118,2024-08-01,11853
1118,2024-09-01,11853
1118,2024-10-01,11853
1118,2024-11-01,11853
1118,2024-12-01,11853
1118,2025-01-01,11853
1118,2025-02-01,11853
1118,2025-03-01,11853
1118,2025-04-01,11853
1118,2025-05-01,11853
1118,2025-06-01,11853
1118,2025-07-01,11853
1118,2025-08-01,11853
1118,2025-09-01,11853
1118,2025-10-01,11853
1119,2021-01-01,15789
1119,2021-02-01,15789
1119,2021-03-01,15789
1119,2021-04-01,15789
1119,2021-05-01,15789
1119,2021-06-01,15789
1119,2021-07-01,15789
1119,2021-08-01,15789
1119,2021-09-01,15789
1119,2021-10-01,15789
1119,2021-11-01,15789
1119,2021-12-01,15789
1119,2022-01-01,15789
1119,2022-02-01,15789
1119,2022-03-01,15789
1119,2022-04-01,15789
1119,2022-05-01,15789
1119,2022-06-01,15789
1119,2022-07-01,15789
1119,2022-08-01,15789
1119,2022-09-01,15789
1119,2022-10-01,15789
1119,2022-11-01,15789
1119,2022-12-01,15789
1119,2023-01-01,15789
1119,2023-02-01,15789
1119,2023-03-01,15789
1119,2023-04-01,15789
1119,2023-05-01,15789
1119,2023-06-01,15789
1119,2023-07-01,15789
1119,2023-08-01,15789
1119,2023-09-01,15789
1119,2023-10-01,15789
1119,2023-11-01,15789
1119,2023-12-01,15789
1119,2024-01-01,15789
1119,2024-02-01,15789
1119,2024-03-01,15789
1119,2024-04-01,15789
1119,2024-05-01,15789
1119,2024-06-01,15789
1119,2024-07-01,15789
1119,2024-08-01,15789
1119,2024-09-01,15789
1119,2024-10-01,15789
1119,2024-11-01,15789
1119,2024-12-01,15789
1119,2025-01-01,15789
1119,2025-02-01,15789
1119,2025-03-01,15789
1119,2025-04-01,15789
1119,2025-05-01,15789
1119,2025-06-01,15789
1119,2025-07-01,15789
1119,2025-08-01,15789
1119,2025-09-01,15789
1119,2025-10-01,15789
1120,2021-01-01,16892
1120,2021-02-01,16892
1120,2021-03-01,16892
1120,2021-04-01,16892
1120,2021-05-01,16892
1120,2021-06-01,16892
1120,2021-07-01,16892
1120,2021-08-01,16892
1120,2021-09-01,16892
1120,2021-10-01,16892
1120,2021-11-01,16892
1120,2021-12-01,16892
1120,2022-01-01,16892
1120,2022-02-01,16892
1120,2022-03-01,16892
1120,2022-04-01,16892
1120,2022-05-01,16892
1120,2022-06-01,16892
1120,2022-07-01,16892
1120,2022-08-01,16892
1120,2022-09-01,16892
1120,2022-10-01,16892
1120,2022-11-01,16892
1120,2022-12-01,16892
1120,2023-01-01,16892
1120,2023-02-01,16892
1120,2023-03-01,16892
1120,2023-04-01,16892
1120,2023-05-01,16892
1120,2023-06-01,16892
1120,2023-07-01,16892
1120,2023-08-01,16892
1120,2023-09-01,16892
1120,2023-10-01,16892
1120,2023-11-01,16892
1120,2023-12-01,16892
1120,2024-01-01,16892
1120,2024-02-01,16892
1120,2024-03-01,16892
1120,2024-04-01,16892
1120,2024-05-01,16892
1120,2024-06-01,16892
1120,2024-07-01,16892
1120,2024-08-01,16892
1120,2024-09-01,16892
1120,2024-10-01,16892
1120,2024-11-01,16892
1120,2024-12-01,16892
1120,2025-01-01,16892
1120,2025-02-01,16892
1120,2025-03-01,16892
1120,2025-04-01,16892
1120,2025-05-01,16892
1120,2025-06-01,16892
1120,2025-07-01,16892
1120,2025-08-01,16892
1120,2025-09-01,16892
1120,2025-10-01,16892
1121,2021-01-01,15935
1121,2021-02-01,15935
1121,2021-03-01,15935
1121,2021-04-01,15935
1121,2021-05-01,15935
1121,2021-06-01,15935
1121,2021-07-01,15935
1121,2021-08-01,15935
1121,2021-09-01,15935
1121,2021-10-01,15935
1121,2021-11-01,15935
1121,2021-12-01,15935
1121,2022-01-01,15935
1121,2022-02-01,15935
1121,2022-03-01,15935
1121,2022-04-01,15935
1121,2022-05-01,15935
1121,2022-06-01,15935
1121,2022-07-01,15935
1121,2022-08-01,15935
1121,2022-09-01,15935
1121,2022-10-01,15935
1121,2022-11-01,15935
1121,2022-12-01,15935
1121,2023-01-01,15935
1121,2023-02-01,15935
1121,2023-03-01,15935
1121,2023-04-01,15935
1121,2023-05-01,15935
1121,2023-06-01,15935
1121,2023-07-01,15935
1121,2023-08-01,15935
1121,2023-09-01,15935
1121,2023-10-01,15935
1121,2023-11-01,15935
1121,2023-12-01,15935
1121,2024-01-01,15935
1121,2024-02-01,15935
1121,2024-03-01,15935
1121,2024-04-01,15935
1121,2024-05-01,15935
1121,2024-06-01,15935
1121,2024-07-01,15935
1121,2024-08-01,15935
1121,2024-09-01,15935
1121,2024-10-01,15935
1121,2024-11-01,15935
1121,2024-12-01,15935
1121,2025-01-01,15935
1121,2025-02-01,15935
1121,2025-03-01,15935
1121,2025-04-01,15935
1121,2025-05-01,15935
1121,2025-06-01,15935
1121,2025-07-01,15935
1121,2025-08-01,15935
1121,2025-09-01,15935
1121,2025-10-01,15935
1122,2021-01-01,11091
1122,2021-02-01,11091
1122,2021-03-01,11091
1122,2021-04-01,11091
1122,2021-05-01,11091
1122,2021-06-01,11091
1122,2021-07-01,11091
1122,2021-08-01,11091
1122,2021-09-01,11091
1122,2021-10-01,11091
1122,2021-11-01,11091
1122,2021-12-01,11091
1122,2022-01-01,11091
1122,2022-02-01,11091
1122,2022-03-01,11091
1122,2022-04-01,11091
1122,2022-05-01,11091
1122,2022-06-01,11091
1122,2022-07-01,11091
1122,2022-08-01,11091
1122,2022-09-01,11091
1122,2022-10-01,11091
1122,2022-11-01,11091
1122,2022-12-01,11091
1122,2023-01-01,11091
1122,2023-02-01,11091
1122,2023-03-01,11091
1122,2023-04-01,11091
1122,2023-05-01,11091
1122,2023-06-01,11091
1122,2023-07-01,11091
1122,2023-08-01,11091
1122,2023-09-01,11091
1122,2023-10-01,11091
1122,2023-11-01,11091
1122,2023-12-01,11091
1122,2024-01-01,11091
1122,2024-02-01,11091
1122,2024-03-01,11091
1122,2024-04-01,11091
1122,2024-05-01,11091
1122,2024-06-01,11091
1122,2024-07-01,11091
1122,2024-08-01,11091
1122,2024-09-01,11091
1122,2024-10-01,11091
1122,2024-11-01,11091
1122,2024-12-01,11091
1122,2025-01-01,11091
1122,2025-02-01,11091
1122,2025-03-01,11091
1122,2025-04-01,11091
1122,2025-05-01,11091
1122,2025-06-01,11091
1122,2025-07-01,11091
1122,2025-08-01,11091
1122,2025-09-01,11091
1122,2025-10-01,11091
1123,2021-01-01,14123
1123,2021-02-01,14123
1123,2021-03-01,14123
1123,2021-04-01,14123
1123,2021-05-01,14123
1123,2021-06-01,14123
1123,2021-07-01,14123
1123,2021-08-01,14123
1123,2021-09-01,14123
1123,2021-10-01,14123
1123,2021-11-01,14123
1123,2021-12-01,14123
1123,2022-01-01,14123
1123,2022-02-01,14123
1123,2022-03-01,14123
1123,2022-04-01,14123
1123,2022-05-01,14123
1123,2022-06-01,14123
1123,2022-07-01,14123
1123,2022-08-01,14123
1123,2022-09-01,14123
1123,2022-10-01,14123
1123,2022-11-01,14123
1123,2022-12-01,14123
1123,2023-01-01,14123
1123,2023-02-01,14123
1123,2023-03-01,14123
